25/11040 correct=24 acc=0.960
      "task": "sports_understanding",
      "correct": 148,
      "total": 225,
      "accuracy": 0.6577777777777778
    },
    {
      "benchmark": "bbh",
      "task": "temporal_sequences",
      "correct": 224,
      "total": 225,
      "accuracy": 0.9955555555555555
    },
    {
      "benchmark": "bbh",
      "task": "tracking_shuffled_objects_five_objects",
      "correct": 50,
      "total": 225,
      "accuracy": 0.2222222222222222
    },
    {
      "benchmark": "bbh",
      "task": "tracking_shuffled_objects_seven_objects",
      "correct": 33,
      "total": 225,
      "accuracy": 0.14666666666666667
    },
    {
      "benchmark": "bbh",
      "task": "tracking_shuffled_objects_three_objects",
      "correct": 85,
      "total": 225,
      "accuracy": 0.37777777777777777
    },
    {
      "benchmark": "bbh",
      "task": "web_of_lies",
      "correct": 95,
      "total": 225,
      "accuracy": 0.4222222222222222
    },
    {
      "benchmark": "bbh",
      "task": "word_sorting",
      "correct": 85,
      "total": 225,
      "accuracy": 0.37777777777777777
    },
    {
      "benchmark": "usr",
      "task": "shifted_unpuzzles/original",
      "correct": 9,
      "total": 36,
      "accuracy": 0.25
    },
    {
      "benchmark": "usr",
      "task": "shifted_unpuzzles/shifted",
      "correct": 14,
      "total": 39,
      "accuracy": 0.358974358974359
    },
    {
      "benchmark": "usr",
      "task": "shifted_unpuzzles/unpuzzle",
      "correct": 19,
      "total": 39,
      "accuracy": 0.48717948717948717
    },
    {
      "benchmark": "usr",
      "task": "simple_reasoning/char_ct",
      "correct": 1,
      "total": 15,
      "accuracy": 0.06666666666666667
    },
    {
      "benchmark": "usr",
      "task": "simple_reasoning/logic_ev",
      "correct": 78,
      "total": 335,
      "accuracy": 0.23283582089552238
    },
    {
      "benchmark": "usr",
      "task": "simple_reasoning/logic_neg",
      "correct": 18,
      "total": 335,
      "accuracy": 0.05373134328358209
    },
    {
      "benchmark": "usr",
      "task": "simple_reasoning/mathgap",
      "correct": 3,
      "total": 255,
      "accuracy": 0.011764705882352941
    },
    {
      "benchmark": "usr",
      "task": "simple_reasoning/word_ct",
      "correct": 5,
      "total": 95,
      "accuracy": 0.05263157894736842
    },
    {
      "benchmark": "usr",
      "task": "unpuzzles/original",
      "correct": 13,
      "total": 55,
      "accuracy": 0.23636363636363636
    },
    {
      "benchmark": "usr",
      "task": "unpuzzles/unpuzzle",
      "correct": 21,
      "total": 55,
      "accuracy": 0.38181818181818183
    }
  ]
}
